# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
Dmel_CG9699	Dmel_CG9699	NM_206766.2	protein_coding	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG9703	Dmel_CG9703	NM_057429.3	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG9723	Dmel_CG9723	NM_132914.4	protein_coding	1	1	0	23	0	0	0	0	0	0	5	1	1	0	0	0	0	0	1	0	0	0	0	0	0	18
Dmel_CG9742	Dmel_CG9742	NM_001144737.2	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Dmel_CG9742	Dmel_CG9742	NM_132911.3	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Dmel_CG9774	Dmel_CG9774	NM_001298406.1	protein_coding	4	0	0	5	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG9774	Dmel_CG9774	NM_001298407.1	protein_coding	4	0	0	5	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG9774	Dmel_CG9774	NM_001298408.1	protein_coding	4	0	0	3	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG9774	Dmel_CG9774	NM_080535.3	protein_coding	4	0	0	5	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG9777	Dmel_CG9777	NM_132910.3	protein_coding	1	0	1	5	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	5
Dmel_CG9782	Dmel_CG9782	NM_132909.3	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG9802	Dmel_CG9802	NM_078650.3	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG9806	Dmel_CG9806	NM_132415.2	protein_coding	0	0	2	7	0	0	0	0	2	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	2	1
Dmel_CG9807	Dmel_CG9807	NM_132414.2	protein_coding	0	0	0	13	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Dmel_CG9819	Dmel_CG9819	NM_001258788.2	protein_coding	1	0	0	6	0	0	0	0	0	0	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9819	Dmel_CG9819	NM_001272693.2	protein_coding	1	0	0	4	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG9819	Dmel_CG9819	NM_167523.3	protein_coding	1	0	0	4	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9819	Dmel_CG9819	NM_167524.3	protein_coding	1	0	0	6	0	0	0	0	0	0	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9842	Dmel_CG9842	NM_001258786.3	protein_coding	1	0	0	3	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9842	Dmel_CG9842	NM_001258787.2	protein_coding	1	0	0	3	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9842	Dmel_CG9842	NM_078649.4	protein_coding	1	0	0	3	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9900	Dmel_CG9900	NM_080162.4	protein_coding	2	0	2	9	1	2	2	0	0	0	4	2	0	0	0	0	0	0	0	0	0	1	0	0	2	2
Dmel_CG9901	Dmel_CG9901	NM_001103531.2	protein_coding	0	0	0	13	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG9901	Dmel_CG9901	NM_001272692.1	protein_coding	0	0	0	13	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG9901	Dmel_CG9901	NM_078648.4	protein_coding	0	0	0	13	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG9902	Dmel_CG9902	NM_001272691.2	protein_coding	8	0	2	5	0	0	2	0	0	2	5	6	0	2	0	0	0	0	0	0	0	2	0	0	2	0
Dmel_CG9902	Dmel_CG9902	NM_132905.3	protein_coding	8	0	2	4	0	0	2	0	0	2	4	6	0	2	0	0	0	0	0	0	0	2	0	0	2	0
Dmel_CG9903	Dmel_CG9903	NM_132904.2	protein_coding	2	0	0	14	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	10
Dmel_CG9904	Dmel_CG9904	NM_130656.4	protein_coding	2	1	0	8	0	1	0	0	0	0	6	2	1	0	0	0	0	0	1	0	0	1	0	0	0	1
Dmel_CG9906	Dmel_CG9906	NM_132903.3	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG9907	Dmel_CG9907	NM_001042815.2	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001042816.2	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001144733.2	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201671.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201672.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201673.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201674.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201675.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201676.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201677.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201678.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201679.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201680.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201681.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201682.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201683.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201684.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201685.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201686.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201687.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201688.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201689.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201690.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201691.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201692.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201693.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201694.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201695.2	protein_coding	3	0	3	47	2	0	2	1	0	0	19	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201696.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201697.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201698.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201699.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201700.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201701.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201702.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201703.3	protein_coding	3	0	3	52	2	0	2	1	0	0	19	3	26	0	0	0	0	0	0	0	0	0	0	0	0	5
Dmel_CG9907	Dmel_CG9907	NM_001201704.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201705.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201706.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201707.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201708.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201709.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201710.1	protein_coding	0	0	0	35	2	0	0	0	0	0	3	0	29	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201711.1	protein_coding	1	0	1	33	0	0	0	1	0	0	3	1	29	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201712.1	protein_coding	1	0	1	33	0	0	0	1	0	0	3	1	29	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201713.1	protein_coding	1	0	0	34	1	0	0	0	0	0	3	1	29	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201714.1	protein_coding	1	0	0	34	1	0	0	0	0	0	3	1	29	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201715.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201716.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201717.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201718.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201719.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201720.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201721.1	protein_coding	3	0	2	30	1	0	2	0	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201722.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001201723.1	protein_coding	3	0	2	30	1	0	2	0	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001272690.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001298403.1	protein_coding	3	0	3	51	13	0	2	1	0	0	12	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_001298404.1	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9907	Dmel_CG9907	NM_078647.4	protein_coding	3	0	3	29	0	0	2	1	0	0	3	3	25	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9908	Dmel_CG9908	NM_001038758.2	protein_coding	0	0	0	12	1	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG9908	Dmel_CG9908	NM_078638.4	protein_coding	0	0	0	12	3	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG9911	Dmel_CG9911	NM_132883.4	protein_coding	4	0	0	5	0	0	0	0	0	0	0	4	1	4	0	0	0	0	0	0	0	4	0	0	0	4
Dmel_CG9911	Dmel_CG9911	NM_167494.3	protein_coding	4	0	0	5	0	0	0	0	0	0	0	4	1	4	0	0	0	0	0	0	0	4	0	0	0	4
Dmel_CG9911	Dmel_CG9911	NM_167495.3	protein_coding	4	0	0	6	0	0	0	0	0	0	0	4	1	4	0	0	0	0	0	0	0	4	0	0	0	5
Dmel_CG9911	Dmel_CG9911	NM_167496.3	protein_coding	4	0	0	5	0	0	0	0	0	0	0	4	1	4	0	0	0	0	0	0	0	4	0	0	0	4
Dmel_CG9914	Dmel_CG9914	NM_001298391.1	protein_coding	0	0	0	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG9914	Dmel_CG9914	NM_132886.3	protein_coding	0	0	0	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG9915	Dmel_CG9915	NM_001103530.2	protein_coding	1	0	0	3	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG9915	Dmel_CG9915	NM_001272675.1	protein_coding	1	0	0	5	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG9916	Dmel_CG9916	NM_078642.4	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG9917	Dmel_CG9917	NM_001272676.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG9917	Dmel_CG9917	NM_132889.3	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG9919	Dmel_CG9919	NM_001298392.1	protein_coding	0	0	0	6	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9919	Dmel_CG9919	NM_132891.2	protein_coding	0	0	0	6	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9921	Dmel_CG9921	NM_001272679.2	protein_coding	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9921	Dmel_CG9921	NM_001272680.2	protein_coding	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9935	Dmel_CG9935	NM_001042785.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG9935	Dmel_CG9935	NM_001042786.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG9935	Dmel_CG9935	NM_143674.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG9938	Dmel_CG9938	NM_132674.3	protein_coding	1	0	0	6	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Dmel_CG9940	Dmel_CG9940	NM_001298295.1	protein_coding	0	0	0	12	0	0	0	0	0	0	3	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG9940	Dmel_CG9940	NM_132685.2	protein_coding	0	0	0	12	0	0	0	0	0	0	3	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG9940	Dmel_CG9940	NM_167378.2	protein_coding	0	0	0	12	0	0	0	0	0	0	3	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG9946	Dmel_CG9946	NM_001298400.1	protein_coding	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Dmel_CG9946	Dmel_CG9946	NM_132902.4	protein_coding	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Dmel_CG9947	Dmel_CG9947	NM_001298398.2	protein_coding	0	0	0	11	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9947	Dmel_CG9947	NM_132900.3	protein_coding	0	0	0	11	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9968	Dmel_CG9968	NM_001272685.1	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9968	Dmel_CG9968	NM_001272686.1	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9968	Dmel_CG9968	NM_001272687.1	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9968	Dmel_CG9968	NM_001272688.1	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9968	Dmel_CG9968	NM_001272689.1	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9968	Dmel_CG9968	NM_078646.3	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9968	Dmel_CG9968	NM_167519.2	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9981	Dmel_CG9981	NM_001272681.1	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Dmel_CG9981	Dmel_CG9981	NM_001272682.2	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Dmel_CG9981	Dmel_CG9981	NM_132896.2	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Dmel_CG9984	Dmel_CG9984	NM_001298397.1	protein_coding	1	0	0	4	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9984	Dmel_CG9984	NM_132895.3	protein_coding	1	0	0	4	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9992	Dmel_CG9992	NM_132893.3	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG9992	Dmel_CG9992	NM_167511.2	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG9992	Dmel_CG9992	NM_167512.2	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG9992	Dmel_CG9992	NM_167513.2	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG9992	Dmel_CG9992	NM_167514.2	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG9998	Dmel_CG9998	NM_001258779.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9998	Dmel_CG9998	NM_001258780.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG9998	Dmel_CG9998	NM_001258781.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG9998	Dmel_CG9998	NM_057543.4	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CR15061	Dmel_CR15061	NR_123941.1		0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CR32493	Dmel_CR32493	unassigned_transcript_1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CR32518	Dmel_CR32518	unassigned_transcript_23	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CR32519	Dmel_CR32519	NR_002137.1	snoRNA	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CR32526	Dmel_CR32526	unassigned_transcript_24	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CR32546	Dmel_CR32546	unassigned_transcript_21	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CR32553	Dmel_CR32553	NR_144650.1		0	0	0	15	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CR32582	Dmel_CR32582	NR_133527.1		0	0	0	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CR32582	Dmel_CR32582	NR_133528.1		0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CR32582	Dmel_CR32582	NR_133529.1		0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CR32607	Dmel_CR32607	unassigned_transcript_15	protein_coding	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Dmel_CR32608	Dmel_CR32608	unassigned_transcript_17	protein_coding	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CR32609	Dmel_CR32609	unassigned_transcript_20	protein_coding	0	0	0	12	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Dmel_CR32610	Dmel_CR32610	unassigned_transcript_18	protein_coding	1	0	0	4	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	1	2
Dmel_CR32612	Dmel_CR32612	unassigned_transcript_14	protein_coding	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Dmel_CR32615	Dmel_CR32615	unassigned_transcript_16	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CR32618	Dmel_CR32618	unassigned_transcript_19	protein_coding	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
